contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness
AAPL251031P00295000,2025-09-22 14:06:19+00:00,295.0,43.47,38.9,40.35,0.0,0.0,,0.0,0.3228827478027343,True,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.08767123287671233,1.1547795828973744
AAPL251031P00300000,2025-09-22 15:15:48+00:00,300.0,45.26,44.05,45.3,0.0,0.0,,0.0,0.3461979443359374,True,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.08767123287671233,1.1743521182007197
AAPL251031P00310000,2025-09-25 13:30:02+00:00,310.0,56.26,53.95,55.3,0.0,0.0,,0.0,0.3991759301757813,True,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.08767123287671233,1.2134971888074104
AAPL251031P00315000,2025-09-24 13:59:41+00:00,315.0,61.71,58.9,60.35,0.0,0.0,,0.0,0.43018147949218755,True,REGULAR,USD,put,2025-10-31,255.4600067138672,2025-09-28,32,0.08767123287671233,1.2330697241107555
AAPL251107P00180000,2025-09-26 15:14:38+00:00,180.0,0.15,0.0,0.21,0.019999996,15.384611,9.0,14.0,0.49707534179687507,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.7046112709204319
AAPL251107P00185000,2025-09-26 17:02:38+00:00,185.0,0.19,0.15,0.24,-0.25,-56.81818,26.0,0.0,0.471684970703125,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.7241838062237771
AAPL251107P00190000,2025-09-26 14:25:56+00:00,190.0,0.25,0.01,1.47,0.0,0.0,1.0,0.0,0.5317429638671876,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.7437563415271224
AAPL251107P00195000,2025-09-26 14:45:52+00:00,195.0,0.29,0.24,0.32,0.0,0.0,2.0,0.0,0.422857333984375,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.7633288768304678
AAPL251107P00200000,2025-09-26 19:36:46+00:00,200.0,0.36,0.3,0.38,-2.12,-85.483864,260.0,0.0,0.40039662109375,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.7829014121338131
AAPL251107P00205000,2025-09-26 17:02:38+00:00,205.0,0.42,0.0,2.54,-0.28,-40.0,29.0,0.0,0.5668988623046876,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.8024739474371585
AAPL251107P00210000,2025-09-26 19:15:54+00:00,210.0,0.53,0.48,0.58,-0.13,-19.69697,12.0,2.0,0.36035795898437495,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.8220464827405037
AAPL251107P00215000,2025-09-26 19:15:54+00:00,215.0,0.7,0.0,2.78,-0.089999974,-11.392403,27.0,0.0,0.4888967126464845,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.8416190180438491
AAPL251107P00220000,2025-09-26 19:36:46+00:00,220.0,0.96,0.88,0.96,0.0,0.0,82.0,0.0,0.32520206054687495,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.8611915533471944
AAPL251107P00225000,2025-09-26 19:07:46+00:00,225.0,1.19,1.19,1.28,-0.25,-17.36111,531.0,1.0,0.31018756225585936,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.8807640886505398
AAPL251107P00230000,2025-09-26 19:48:40+00:00,230.0,1.71,1.62,1.73,-0.08000004,-4.469276,320.0,0.0,0.2963937548828125,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.900336623953885
AAPL251107P00235000,2025-09-26 19:59:39+00:00,235.0,2.37,2.13,4.25,-0.51,-17.708334,64.0,1.0,0.36340968627929693,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.9199091592572304
AAPL251107P00240000,2025-09-26 19:36:45+00:00,240.0,3.35,2.83,3.5,0.1500001,4.6875033,427.0,3.0,0.28284408569335934,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.9394816945605757
AAPL251107P00245000,2025-09-26 19:23:40+00:00,245.0,4.5,2.93,5.4,-0.6799998,-13.127411,49.0,9.0,0.2952340985107421,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.9590542298639211
AAPL251107P00250000,2025-09-26 19:36:45+00:00,250.0,6.27,5.0,8.2,0.09000015,1.4563133,110.0,55.0,0.3210517114257812,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.9786267651672664
AAPL251107P00255000,2025-09-26 19:15:02+00:00,255.0,8.2,8.0,9.25,0.0,0.0,250.0,23.0,0.2813182220458984,False,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,0.9981993004706117
AAPL251107P00260000,2025-09-26 19:19:44+00:00,260.0,10.63,9.3,12.75,0.47999954,4.729059,32.0,20.0,0.3034127276611328,True,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,1.0177718357739571
AAPL251107P00265000,2025-09-26 19:58:24+00:00,265.0,13.62,12.15,15.75,0.13000011,0.96367764,13.0,50.0,0.29944548217773437,True,REGULAR,USD,put,2025-11-07,255.4600067138672,2025-09-28,39,0.10684931506849316,1.0373443710773025
AAPL251121P00100000,2025-09-26 13:34:26+00:00,100.0,0.03,0.0,0.03,0.01,50.0,4.0,463.0,0.79687703125,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.3914507060669066
AAPL251121P00105000,2025-09-26 19:17:42+00:00,105.0,0.01,0.01,0.15,-0.02,-66.66667,2.0,114.0,0.8867198828124999,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.41102324137025187
AAPL251121P00110000,2025-09-26 17:54:24+00:00,110.0,0.02,0.01,0.04,0.0,0.0,1.0,376.0,0.7500025,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.4305957766735972
AAPL251121P00115000,2025-09-24 14:49:14+00:00,115.0,0.03,0.01,0.15,0.0,0.0,20.0,743.0,0.8027363476562499,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.4501683119769425
AAPL251121P00120000,2025-09-26 16:54:44+00:00,120.0,0.03,0.02,0.06,0.0,0.0,3.0,1042.0,0.710940390625,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.46974084728028787
AAPL251121P00125000,2025-09-22 13:47:20+00:00,125.0,0.02,0.04,0.22,0.0,0.0,4.0,306.0,0.7656273437500001,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.4893133825836332
AAPL251121P00130000,2025-09-25 19:37:49+00:00,130.0,0.04,0.05,0.06,0.0,0.0,68.0,1123.0,0.6601596484375001,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.5088859178869786
AAPL251121P00135000,2025-09-25 19:43:47+00:00,135.0,0.06,0.05,0.14,0.0,0.0,11.0,645.0,0.6640658593750002,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.5284584531903238
AAPL251121P00140000,2025-09-25 16:27:47+00:00,140.0,0.06,0.06,0.08,0.0,0.0,2.0,1604.0,0.6074258007812501,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.5480309884936692
AAPL251121P00145000,2025-09-22 18:18:09+00:00,145.0,0.08,0.07,0.09,0.0,0.0,6.0,760.0,0.5839885351562499,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.5676035237970145
AAPL251121P00150000,2025-09-26 18:46:20+00:00,150.0,0.1,0.08,0.11,0.0,0.0,75.0,3403.0,0.5625043750000001,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.5871760591003599
AAPL251121P00155000,2025-09-26 19:59:24+00:00,155.0,0.12,0.1,0.11,-0.009999998,-7.6923065,32.0,1109.0,0.5371140039062501,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6067485944037052
AAPL251121P00160000,2025-09-26 19:59:24+00:00,160.0,0.13,0.12,0.14,0.0,0.0,29.0,1642.0,0.5195360546875,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6263211297070505
AAPL251121P00165000,2025-09-26 19:59:10+00:00,165.0,0.15,0.14,0.15,-0.00999999,-6.2499943,33.0,4583.0,0.49707534179687507,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6458936650103958
AAPL251121P00170000,2025-09-26 19:59:02+00:00,170.0,0.18,0.16,0.19,0.0,0.0,131.0,5029.0,0.4819387744140625,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6654662003137412
AAPL251121P00175000,2025-09-26 19:59:02+00:00,175.0,0.19,0.19,0.22,-0.030000001,-13.636364,231.0,4010.0,0.46094289062500005,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6850387356170865
AAPL251121P00180000,2025-09-26 19:58:41+00:00,180.0,0.25,0.23,0.26,-0.00999999,-3.8461502,235.0,14109.0,0.4414118359375,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7046112709204319
AAPL251121P00185000,2025-09-26 19:58:41+00:00,185.0,0.28,0.28,0.31,-0.050000012,-15.151519,261.0,11426.0,0.42236905761718746,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7241838062237771
AAPL251121P00190000,2025-09-26 19:04:53+00:00,190.0,0.36,0.34,0.37,-0.01999998,-5.263153,84.0,6719.0,0.4035704174804688,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7437563415271224
AAPL251121P00195000,2025-09-26 19:15:02+00:00,195.0,0.44,0.42,0.44,-0.03999999,-8.333332,110.0,6351.0,0.3845276391601562,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7633288768304678
AAPL251121P00200000,2025-09-26 19:58:24+00:00,200.0,0.54,0.52,0.54,-0.03999996,-6.896545,161.0,16228.0,0.36743796630859377,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7829014121338131
AAPL251121P00205000,2025-09-26 19:58:24+00:00,205.0,0.65,0.65,0.67,-0.08000004,-10.95891,149.0,4597.0,0.3513248461914062,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8024739474371585
AAPL251121P00210000,2025-09-26 19:58:15+00:00,210.0,0.85,0.81,0.84,-0.089999974,-9.574466,166.0,14645.0,0.33570000244140624,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8220464827405037
AAPL251121P00215000,2025-09-26 19:58:15+00:00,215.0,1.06,1.04,1.08,-0.13000011,-10.924378,198.0,8918.0,0.3219061950683593,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8416190180438491
AAPL251121P00220000,2025-09-26 19:58:22+00:00,220.0,1.38,1.36,1.4,-0.03999996,-2.8168988,731.0,9146.0,0.30884480224609373,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8611915533471944
AAPL251121P00225000,2025-09-26 19:58:00+00:00,225.0,1.79,1.78,1.82,-0.16000009,-8.2051325,626.0,6245.0,0.2962716857910156,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8807640886505398
AAPL251121P00230000,2025-09-26 19:59:24+00:00,230.0,2.37,2.34,2.39,-0.03000021,-1.2500087,492.0,12163.0,0.28479719116210933,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.900336623953885
AAPL251121P00235000,2025-09-26 19:57:51+00:00,235.0,3.12,3.1,3.15,-0.010000229,-0.31949612,822.0,5329.0,0.27423821472167964,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9199091592572304
AAPL251121P00240000,2025-09-26 19:59:12+00:00,240.0,4.11,4.05,4.2,-0.03999996,-0.9638545,2524.0,8059.0,0.26605958557128906,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9394816945605757
AAPL251121P00245000,2025-09-26 19:58:28+00:00,245.0,5.44,5.3,5.5,0.13000011,2.448213,490.0,2938.0,0.2569654382324219,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9590542298639211
AAPL251121P00250000,2025-09-26 19:52:54+00:00,250.0,7.29,7.05,7.2,0.3800001,5.499278,696.0,11892.0,0.24991594818115231,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9786267651672664
AAPL251121P00255000,2025-09-26 19:59:01+00:00,255.0,9.2,9.05,9.25,0.39999962,4.54545,280.0,1704.0,0.24213404357910157,False,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9981993004706117
AAPL251121P00260000,2025-09-26 19:48:36+00:00,260.0,11.77,11.6,11.75,0.52000046,4.622226,160.0,1175.0,0.2354202435302734,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0177718357739571
AAPL251121P00265000,2025-09-26 19:51:20+00:00,265.0,14.8,14.5,15.15,0.029999733,0.2031126,282.0,449.0,0.24155421539306643,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0373443710773025
AAPL251121P00270000,2025-09-26 19:57:46+00:00,270.0,18.02,17.85,18.45,0.65999985,3.8018425,129.0,87.0,0.23474886352539062,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0569169063806476
AAPL251121P00275000,2025-09-26 18:45:18+00:00,275.0,21.2,21.3,22.25,0.21000099,1.0004812,17.0,146.0,0.23200230895996093,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.076489441683993
AAPL251121P00280000,2025-09-26 19:46:32+00:00,280.0,26.05,25.45,26.15,-2.5500011,-8.916087,41.0,206.0,0.22052781433105467,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0960619769873383
AAPL251121P00285000,2025-09-26 16:00:18+00:00,285.0,30.62,29.6,30.7,-1.6400013,-5.0836987,2.0,1.0,0.22595988891601562,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.1156345122906837
AAPL251121P00290000,2025-09-22 17:42:45+00:00,290.0,35.65,34.25,35.35,0.0,0.0,3.0,3.0,0.22962196166992188,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.135207047594029
AAPL251121P00300000,2025-09-25 14:25:35+00:00,300.0,46.07,43.85,45.4,0.0,0.0,,0.0,0.2782054602050781,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.1743521182007197
AAPL251121P00305000,2025-07-10 19:50:00+00:00,305.0,92.7,76.65,78.2,0.0,0.0,1.0,0.0,1.1447186318969726,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.193924653504065
AAPL251121P00315000,2025-08-20 19:50:00+00:00,315.0,88.2,69.05,70.15,0.0,0.0,1.0,0.0,0.7178983288574219,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2330697241107555
AAPL251121P00325000,2025-07-07 13:33:28+00:00,325.0,109.82,96.65,98.25,0.0,0.0,,0.0,1.274844934387207,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2722147947174463
AAPL251121P00335000,2025-08-26 19:54:30+00:00,335.0,107.0,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.311359865324137
AAPL251121P00345000,2025-09-11 19:50:00+00:00,345.0,114.9,88.8,90.45,0.0,0.0,,0.0,0.4555718505859375,True,REGULAR,USD,put,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.3505049359308277
AAPL251219P00005000,2025-09-16 19:33:01+00:00,5.0,0.01,0.0,0.01,0.0,0.0,2.0,4881.0,2.50000375,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.019572535303345327
AAPL251219P00010000,2025-06-25 15:51:44+00:00,10.0,0.01,0.0,0.01,0.0,0.0,5.0,89.0,2.0625048437499998,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.03914507060669065
AAPL251219P00015000,2025-06-25 16:01:40+00:00,15.0,0.01,0.0,0.22,0.0,0.0,1.0,3.0,2.3593791015624994,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.05871760591003598
AAPL251219P00020000,2025-08-20 13:30:18+00:00,20.0,0.01,0.0,0.0,0.0,0.0,11.0,53.0,0.500005,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.0782901412133813
AAPL251219P00025000,2025-06-24 18:30:19+00:00,25.0,0.02,0.0,0.02,0.0,0.0,4.0,6.0,1.5312523437499999,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.09786267651672664
AAPL251219P00030000,2025-06-24 14:46:12+00:00,30.0,0.02,0.0,0.02,0.0,0.0,7.0,153.0,1.40625296875,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.11743521182007197
AAPL251219P00035000,2025-06-24 18:29:42+00:00,35.0,0.01,0.0,0.02,0.0,0.0,15.0,10.0,1.3125034374999998,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1370077471234173
AAPL251219P00040000,2025-09-09 18:12:51+00:00,40.0,0.01,0.0,0.1,0.0,0.0,10.0,3050.0,1.3984405078125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1565802824267626
AAPL251219P00045000,2025-08-27 14:44:03+00:00,45.0,0.01,0.0,0.1,0.0,0.0,1.0,310.0,1.3125034374999998,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.17615281773010796
AAPL251219P00050000,2025-09-18 17:14:33+00:00,50.0,0.01,0.0,0.1,0.0,0.0,2.0,6861.0,1.2343788281249999,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1957253530334533
AAPL251219P00055000,2025-09-17 15:47:00+00:00,55.0,0.01,0.0,0.13,0.0,0.0,50.0,627.0,1.19141029296875,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2152978883367986
AAPL251219P00060000,2025-09-10 15:33:55+00:00,60.0,0.02,0.0,0.13,0.0,0.0,1.0,733.0,1.125004375,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.23487042364014393
AAPL251219P00065000,2025-09-19 17:44:33+00:00,65.0,0.01,0.0,0.02,0.0,0.0,1.0,2196.0,0.9062509375,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2544429589434893
AAPL251219P00070000,2025-09-22 13:49:21+00:00,70.0,0.02,0.0,0.02,0.0,0.0,1.0,1272.0,0.85937640625,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2740154942468346
AAPL251219P00075000,2025-09-22 16:59:26+00:00,75.0,0.01,0.01,0.08,0.0,0.0,2.0,3653.0,0.92187578125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.29358802955017993
AAPL251219P00080000,2025-09-16 14:32:25+00:00,80.0,0.02,0.01,0.02,0.0,0.0,5.0,2425.0,0.79687703125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3131605648535252
AAPL251219P00085000,2025-09-26 18:28:00+00:00,85.0,0.02,0.01,0.2,0.01,100.0,100.0,1880.0,0.9082040429687499,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3327331001568706
AAPL251219P00090000,2025-09-26 19:18:17+00:00,90.0,0.02,0.02,0.03,0.01,100.0,15.0,1859.0,0.7500025,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3523056354602159
AAPL251219P00095000,2025-09-24 19:46:10+00:00,95.0,0.03,0.01,0.21,0.0,0.0,25.0,1693.0,0.8261736132812498,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3718781707635612
AAPL251219P00100000,2025-09-26 19:55:15+00:00,100.0,0.03,0.02,0.04,0.01,50.0,95.0,3707.0,0.6875031250000001,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3914507060669066
AAPL251219P00105000,2025-09-23 17:16:50+00:00,105.0,0.03,0.01,0.12,0.0,0.0,10.0,939.0,0.7050810742187501,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.41102324137025187
AAPL251219P00110000,2025-09-15 18:06:08+00:00,110.0,0.05,0.02,0.22,0.0,0.0,12.0,2269.0,0.71679970703125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4305957766735972
AAPL251219P00115000,2025-09-26 14:05:20+00:00,115.0,0.05,0.03,0.1,0.010000002,25.000006,10.0,874.0,0.6367223828125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4501683119769425
AAPL251219P00120000,2025-09-26 19:55:28+00:00,120.0,0.06,0.04,0.15,0.0,0.0,67.0,4523.0,0.63086306640625,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.46974084728028787
AAPL251219P00125000,2025-09-26 19:55:06+00:00,125.0,0.06,0.06,0.15,0.009999998,19.999996,32.0,2673.0,0.6054726953125001,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4893133825836332
AAPL251219P00130000,2025-09-24 17:09:43+00:00,130.0,0.08,0.07,0.09,0.0,0.0,12.0,3609.0,0.5566450585937501,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5088859178869786
AAPL251219P00135000,2025-09-25 15:07:07+00:00,135.0,0.09,0.08,0.11,0.0,0.0,4.0,855.0,0.5390671093750001,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5284584531903238
AAPL251219P00140000,2025-09-26 19:54:44+00:00,140.0,0.11,0.09,0.12,0.0,0.0,43.0,3105.0,0.516606396484375,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5480309884936692
AAPL251219P00145000,2025-09-26 19:54:44+00:00,145.0,0.12,0.11,0.14,-0.020000003,-14.285716,59.0,3476.0,0.50586431640625,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5676035237970145
AAPL251219P00150000,2025-09-26 19:56:00+00:00,150.0,0.16,0.14,0.15,0.00999999,6.6666603,297.0,4397.0,0.48242705078125003,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5871760591003599
AAPL251219P00155000,2025-09-26 19:56:00+00:00,155.0,0.17,0.16,0.19,-0.030000001,-15.000001,35.0,3709.0,0.46973186523437505,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6067485944037052
AAPL251219P00160000,2025-09-26 18:10:35+00:00,160.0,0.22,0.2,0.22,0.019999996,9.999998,89.0,6168.0,0.45215391601562505,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6263211297070505
AAPL251219P00165000,2025-09-26 19:56:37+00:00,165.0,0.25,0.23,0.26,-0.030000001,-10.714286,1257.0,12805.0,0.43555251953125,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6458936650103958
AAPL251219P00170000,2025-09-26 19:56:16+00:00,170.0,0.29,0.28,0.3,-0.02000001,-6.4516163,278.0,15226.0,0.41797457031249996,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6654662003137412
AAPL251219P00175000,2025-09-26 18:31:12+00:00,175.0,0.35,0.33,0.36,-0.01000002,-2.7777834,116.0,11773.0,0.4028380029296875,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6850387356170865
AAPL251219P00180000,2025-09-26 19:50:50+00:00,180.0,0.42,0.4,0.43,0.0,0.0,125.0,11731.0,0.38794557373046873,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7046112709204319
AAPL251219P00185000,2025-09-26 19:53:52+00:00,185.0,0.51,0.49,0.51,-0.01999998,-3.7735815,132.0,7125.0,0.37256486816406253,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7241838062237771
AAPL251219P00190000,2025-09-26 19:53:52+00:00,190.0,0.61,0.59,0.62,-0.029999971,-4.6874957,83.0,12815.0,0.3590151989746094,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7437563415271224
AAPL251219P00195000,2025-09-26 19:53:37+00:00,195.0,0.75,0.72,0.75,0.0,0.0,116.0,21047.0,0.3452213916015625,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7633288768304678
AAPL251219P00200000,2025-09-26 19:53:37+00:00,200.0,0.91,0.89,0.92,-0.049999952,-5.2083282,5294.0,17548.0,0.33228206787109377,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7829014121338131
AAPL251219P00205000,2025-09-26 19:20:03+00:00,205.0,1.15,1.1,1.14,0.01999998,1.7699099,182.0,7528.0,0.32044136596679684,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8024739474371585
AAPL251219P00210000,2025-09-26 19:53:12+00:00,210.0,1.44,1.38,1.42,-0.03999996,-2.7027001,75.0,7694.0,0.3089668713378906,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8220464827405037
AAPL251219P00215000,2025-09-26 19:53:12+00:00,215.0,1.8,1.74,1.78,0.03999996,2.272725,432.0,11929.0,0.29822479125976553,False,REGULAR,USD,put,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8416190180438491
